x-axis,IN,OUT
second,Volt,Volt
-52.96000E+00,-744.14E-03,+1.90234E+00
-52.94000E+00,-753.91E-03,+1.96094E+00
-52.92000E+00,-763.67E-03,+2.01953E+00
-52.90000E+00,-763.67E-03,+2.08789E+00
-52.88000E+00,-773.44E-03,+2.14648E+00
-52.86000E+00,-773.44E-03,+2.20508E+00
-52.84000E+00,-783.20E-03,+2.28320E+00
-52.82000E+00,-792.97E-03,+2.35156E+00
-52.80000E+00,-792.97E-03,+2.41992E+00
-52.78000E+00,-802.73E-03,+2.47852E+00
-52.76000E+00,-812.50E-03,+2.54688E+00
-52.74000E+00,-822.27E-03,+2.61523E+00
-52.72000E+00,-822.27E-03,+2.68359E+00
-52.70000E+00,-832.03E-03,+2.74219E+00
-52.68000E+00,-841.80E-03,+2.81055E+00
-52.66000E+00,-851.56E-03,+2.86914E+00
-52.64000E+00,-851.56E-03,+2.92773E+00
-52.62000E+00,-861.33E-03,+2.97656E+00
-52.60000E+00,-871.09E-03,+3.04492E+00
-52.58000E+00,-871.09E-03,+3.10352E+00
-52.56000E+00,-880.86E-03,+3.17188E+00
-52.54000E+00,-890.63E-03,+3.23047E+00
-52.52000E+00,-890.63E-03,+3.28906E+00
-52.50000E+00,-900.39E-03,+3.34766E+00
-52.48000E+00,-900.39E-03,+3.40625E+00
-52.46000E+00,-910.16E-03,+3.46484E+00
-52.44000E+00,-910.16E-03,+3.53320E+00
-52.42000E+00,-919.92E-03,+3.60156E+00
-52.40000E+00,-929.69E-03,+3.66992E+00
-52.38000E+00,-929.69E-03,+3.73828E+00
-52.36000E+00,-939.45E-03,+3.81641E+00
-52.34000E+00,-949.22E-03,+3.88477E+00
-52.32000E+00,-949.22E-03,+3.94336E+00
-52.30000E+00,-958.98E-03,+4.00195E+00
-52.28000E+00,-968.75E-03,+4.07031E+00
-52.26000E+00,-978.52E-03,+4.13867E+00
-52.24000E+00,-978.52E-03,+4.19727E+00
-52.22000E+00,-988.28E-03,+4.25586E+00
-52.20000E+00,-998.05E-03,+4.32422E+00
-52.18000E+00,-998.05E-03,+4.38281E+00
-52.16000E+00,-1.00781E+00,+4.46094E+00
-52.14000E+00,-1.00781E+00,+4.51953E+00
-52.12000E+00,-1.01758E+00,+4.59766E+00
-52.10000E+00,-1.02734E+00,+4.65625E+00
-52.08000E+00,-1.02734E+00,+4.72461E+00
-52.06000E+00,-1.03711E+00,+4.79297E+00
-52.04000E+00,-1.04688E+00,+4.85156E+00
-52.02000E+00,-1.04688E+00,+4.91992E+00
-52.00000E+00,-1.05664E+00,+4.98828E+00
-51.98000E+00,-1.06641E+00,+5.05664E+00
-51.96000E+00,-1.06641E+00,+5.12500E+00
-51.94000E+00,-1.07617E+00,+5.18359E+00
-51.92000E+00,-1.07617E+00,+5.26172E+00
-51.90000E+00,-1.08594E+00,+5.33008E+00
-51.88000E+00,-1.09570E+00,+5.40820E+00
-51.86000E+00,-1.09570E+00,+5.47656E+00
-51.84000E+00,-1.10547E+00,+5.54492E+00
-51.82000E+00,-1.10547E+00,+5.59375E+00
-51.80000E+00,-1.11523E+00,+5.65234E+00
-51.78000E+00,-1.11523E+00,+5.72070E+00
-51.76000E+00,-1.12500E+00,+5.78906E+00
-51.74000E+00,-1.13477E+00,+5.85742E+00
-51.72000E+00,-1.13477E+00,+5.92578E+00
-51.70000E+00,-1.14453E+00,+5.98438E+00
-51.68000E+00,-1.15430E+00,+6.04297E+00
-51.66000E+00,-1.15430E+00,+6.11133E+00
-51.64000E+00,-1.16406E+00,+6.17969E+00
-51.62000E+00,-1.16406E+00,+6.24805E+00
-51.60000E+00,-1.17383E+00,+6.31641E+00
-51.58000E+00,-1.17383E+00,+6.37500E+00
-51.56000E+00,-1.18359E+00,+6.43359E+00
-51.54000E+00,-1.19336E+00,+6.49219E+00
-51.52000E+00,-1.19336E+00,+6.56055E+00
-51.50000E+00,-1.20313E+00,+6.62891E+00
-51.48000E+00,-1.21289E+00,+6.70703E+00
-51.46000E+00,-1.21289E+00,+6.76563E+00
-51.44000E+00,-1.22266E+00,+6.83398E+00
-51.42000E+00,-1.22266E+00,+6.89258E+00
-51.40000E+00,-1.23242E+00,+6.95117E+00
-51.38000E+00,-1.24219E+00,+7.01953E+00
-51.36000E+00,-1.24219E+00,+7.08789E+00
-51.34000E+00,-1.25195E+00,+7.15625E+00
-51.32000E+00,-1.26172E+00,+7.21484E+00
-51.30000E+00,-1.26172E+00,+7.27344E+00
-51.28000E+00,-1.27148E+00,+7.33203E+00
-51.26000E+00,-1.28125E+00,+7.40039E+00
-51.24000E+00,-1.28125E+00,+7.45898E+00
-51.22000E+00,-1.29102E+00,+7.52734E+00
-51.20000E+00,-1.29102E+00,+7.59570E+00
-51.18000E+00,-1.30078E+00,+7.66406E+00
-51.16000E+00,-1.31055E+00,+7.72266E+00
-51.14000E+00,-1.31055E+00,+7.78125E+00
-51.12000E+00,-1.32031E+00,+7.84961E+00
-51.10000E+00,-1.33008E+00,+7.90820E+00
-51.08000E+00,-1.33008E+00,+7.96680E+00
-51.06000E+00,-1.33984E+00,+8.02539E+00
-51.04000E+00,-1.34961E+00,+8.09375E+00
-51.02000E+00,-1.34961E+00,+8.15234E+00
-51.00000E+00,-1.35938E+00,+8.21094E+00
-50.98000E+00,-1.36914E+00,+8.26953E+00
-50.96000E+00,-1.36914E+00,+8.32813E+00
-50.94000E+00,-1.37891E+00,+8.39648E+00
-50.92000E+00,-1.38867E+00,+8.45508E+00
-50.90000E+00,-1.38867E+00,+8.53320E+00
-50.88000E+00,-1.39844E+00,+8.59180E+00
-50.86000E+00,-1.39844E+00,+8.66992E+00
-50.84000E+00,-1.40820E+00,+8.73828E+00
-50.82000E+00,-1.41797E+00,+8.79688E+00
-50.80000E+00,-1.41797E+00,+8.85547E+00
-50.78000E+00,-1.42773E+00,+8.93359E+00
-50.76000E+00,-1.43750E+00,+8.99219E+00
-50.74000E+00,-1.43750E+00,+9.05078E+00
-50.72000E+00,-1.44727E+00,+9.10938E+00
-50.70000E+00,-1.45703E+00,+9.16797E+00
-50.68000E+00,-1.45703E+00,+9.23633E+00
-50.66000E+00,-1.46680E+00,+9.30469E+00
-50.64000E+00,-1.47656E+00,+9.36328E+00
-50.62000E+00,-1.47656E+00,+9.43164E+00
-50.60000E+00,-1.48633E+00,+9.49023E+00
-50.58000E+00,-1.48633E+00,+9.55859E+00
-50.56000E+00,-1.49609E+00,+9.62695E+00
-50.54000E+00,-1.50586E+00,+9.69531E+00
-50.52000E+00,-1.50586E+00,+9.76367E+00
-50.50000E+00,-1.51563E+00,+9.82227E+00
-50.48000E+00,-1.51563E+00,+9.89063E+00
-50.46000E+00,-1.52539E+00,+9.94922E+00
-50.44000E+00,-1.52539E+00,+10.00781E+00
-50.42000E+00,-1.53516E+00,+10.06641E+00
-50.40000E+00,-1.54492E+00,+10.12500E+00
-50.38000E+00,-1.54492E+00,+10.19336E+00
-50.36000E+00,-1.55469E+00,+10.26172E+00
-50.34000E+00,-1.55469E+00,+10.33008E+00
-50.32000E+00,-1.56445E+00,+10.39844E+00
-50.30000E+00,-1.57422E+00,+10.46680E+00
-50.28000E+00,-1.57422E+00,+10.52539E+00
-50.26000E+00,-1.58398E+00,+10.59375E+00
-50.24000E+00,-1.59375E+00,+10.65234E+00
-50.22000E+00,-1.59375E+00,+10.71094E+00
-50.20000E+00,-1.60352E+00,+10.77930E+00
-50.18000E+00,-1.60352E+00,+10.84766E+00
-50.16000E+00,-1.61328E+00,+10.91602E+00
-50.14000E+00,-1.62305E+00,+10.97461E+00
-50.12000E+00,-1.62305E+00,+11.04297E+00
-50.10000E+00,-1.63281E+00,+11.11133E+00
-50.08000E+00,-1.64258E+00,+11.18945E+00
-50.06000E+00,-1.64258E+00,+11.24805E+00
-50.04000E+00,-1.65234E+00,+11.32617E+00
-50.02000E+00,-1.66211E+00,+11.39453E+00
-50.00000E+00,-1.66211E+00,+11.46289E+00
-49.98000E+00,-1.67188E+00,+11.53125E+00
-49.96000E+00,-1.68164E+00,+11.58984E+00
-49.94000E+00,-1.68164E+00,+11.65820E+00
-49.92000E+00,-1.69141E+00,+11.71680E+00
-49.90000E+00,-1.70117E+00,+11.77539E+00
-49.88000E+00,-1.70117E+00,+11.83398E+00
-49.86000E+00,-1.71094E+00,+11.90234E+00
-49.84000E+00,-1.71094E+00,+11.97070E+00
-49.82000E+00,-1.72070E+00,+12.02930E+00
-49.80000E+00,-1.73047E+00,+12.09766E+00
-49.78000E+00,-1.74023E+00,+12.16602E+00
-49.76000E+00,-1.74023E+00,+12.23438E+00
-49.74000E+00,-1.75000E+00,+12.29297E+00
-49.72000E+00,-1.75000E+00,+12.37109E+00
-49.70000E+00,-1.75977E+00,+12.43945E+00
-49.68000E+00,-1.76953E+00,+12.49805E+00
-49.66000E+00,-1.76953E+00,+12.56641E+00
-49.64000E+00,-1.77930E+00,+12.62500E+00
-49.62000E+00,-1.77930E+00,+12.68359E+00
-49.60000E+00,-1.78906E+00,+12.75195E+00
-49.58000E+00,-1.79883E+00,+12.81055E+00
-49.56000E+00,-1.79883E+00,+12.86914E+00
-49.54000E+00,-1.80859E+00,+12.92773E+00
-49.52000E+00,-1.80859E+00,+12.98633E+00
-49.50000E+00,-1.81836E+00,+13.04492E+00
-49.48000E+00,-1.82813E+00,+13.10352E+00
-49.46000E+00,-1.83789E+00,+13.17188E+00
-49.44000E+00,-1.83789E+00,+13.23047E+00
-49.42000E+00,-1.84766E+00,+13.27930E+00
-49.40000E+00,-1.84766E+00,+13.30859E+00
-49.38000E+00,-1.85742E+00,+13.30859E+00
-49.36000E+00,-1.86719E+00,+13.30859E+00
-49.34000E+00,-1.86719E+00,+13.30859E+00
-49.32000E+00,-1.87695E+00,+13.30859E+00
-49.30000E+00,-1.87695E+00,+13.30859E+00
-49.28000E+00,-1.88672E+00,+13.30859E+00
-49.26000E+00,-1.89648E+00,+13.30859E+00
-49.24000E+00,-1.89648E+00,+13.30859E+00
-49.22000E+00,-1.90625E+00,+13.30859E+00
-49.20000E+00,-1.91602E+00,+13.30859E+00
-49.18000E+00,-1.91602E+00,+13.30859E+00
-49.16000E+00,-1.92578E+00,+13.30859E+00
-49.14000E+00,-1.92578E+00,+13.30859E+00
-49.12000E+00,-1.92578E+00,+13.30859E+00
-49.10000E+00,-1.93555E+00,+13.30859E+00
-49.08000E+00,-1.94531E+00,+13.30859E+00
-49.06000E+00,-1.94531E+00,+13.30859E+00
-49.04000E+00,-1.95508E+00,+13.30859E+00
-49.02000E+00,-1.96484E+00,+13.30859E+00
-49.00000E+00,-1.96484E+00,+13.30859E+00
-48.98000E+00,-1.97461E+00,+13.30859E+00
-48.96000E+00,-1.98438E+00,+13.30859E+00
-48.94000E+00,-1.98438E+00,+13.30859E+00
-48.92000E+00,-1.99414E+00,+13.30859E+00
-48.90000E+00,-2.00391E+00,+13.30859E+00
-48.88000E+00,-2.00391E+00,+13.30859E+00
-48.86000E+00,-2.01367E+00,+13.30859E+00
-48.84000E+00,-2.02344E+00,+13.30859E+00
-48.82000E+00,-2.02344E+00,+13.30859E+00
-48.80000E+00,-2.03320E+00,+13.29883E+00
-48.78000E+00,-2.03320E+00,+13.30859E+00
-48.76000E+00,-2.04297E+00,+13.30859E+00
-48.74000E+00,-2.05273E+00,+13.30859E+00
-48.72000E+00,-2.05273E+00,+13.30859E+00
-48.70000E+00,-2.06250E+00,+13.30859E+00
-48.68000E+00,-2.07227E+00,+13.30859E+00
-48.66000E+00,-2.07227E+00,+13.30859E+00
-48.64000E+00,-2.08203E+00,+13.30859E+00
-48.62000E+00,-2.09180E+00,+13.30859E+00
-48.60000E+00,-2.09180E+00,+13.30859E+00
-48.58000E+00,-2.10156E+00,+13.30859E+00
-48.56000E+00,-2.10156E+00,+13.30859E+00
-48.54000E+00,-2.11133E+00,+13.30859E+00
-48.52000E+00,-2.12109E+00,+13.30859E+00
-48.50000E+00,-2.13086E+00,+13.30859E+00
-48.48000E+00,-2.13086E+00,+13.30859E+00
-48.46000E+00,-2.14063E+00,+13.30859E+00
-48.44000E+00,-2.15039E+00,+13.30859E+00
-48.42000E+00,-2.15039E+00,+13.30859E+00
-48.40000E+00,-2.16016E+00,+13.30859E+00
-48.38000E+00,-2.16016E+00,+13.30859E+00
-48.36000E+00,-2.16992E+00,+13.30859E+00
-48.34000E+00,-2.17969E+00,+13.30859E+00
-48.32000E+00,-2.18945E+00,+13.30859E+00
-48.30000E+00,-2.18945E+00,+13.30859E+00
-48.28000E+00,-2.19922E+00,+13.30859E+00
-48.26000E+00,-2.20898E+00,+13.30859E+00
-48.24000E+00,-2.20898E+00,+13.30859E+00
-48.22000E+00,-2.21875E+00,+13.30859E+00
-48.20000E+00,-2.22852E+00,+13.30859E+00
-48.18000E+00,-2.22852E+00,+13.30859E+00
-48.16000E+00,-2.23828E+00,+13.30859E+00
-48.14000E+00,-2.24805E+00,+13.30859E+00
-48.12000E+00,-2.24805E+00,+13.30859E+00
-48.10000E+00,-2.25781E+00,+13.30859E+00
-48.08000E+00,-2.26758E+00,+13.30859E+00
-48.06000E+00,-2.26758E+00,+13.30859E+00
-48.04000E+00,-2.27734E+00,+13.30859E+00
-48.02000E+00,-2.27734E+00,+13.30859E+00
-48.00000E+00,-2.28711E+00,+13.30859E+00
-47.98000E+00,-2.29688E+00,+13.30859E+00
-47.96000E+00,-2.30664E+00,+13.30859E+00
-47.94000E+00,-2.30664E+00,+13.30859E+00
-47.92000E+00,-2.31641E+00,+13.30859E+00
-47.90000E+00,-2.32617E+00,+13.30859E+00
-47.88000E+00,-2.32617E+00,+13.30859E+00
-47.86000E+00,-2.33594E+00,+13.29883E+00
-47.84000E+00,-2.34570E+00,+13.30859E+00
-47.82000E+00,-2.34570E+00,+13.29883E+00
-47.80000E+00,-2.35547E+00,+13.30859E+00
-47.78000E+00,-2.36523E+00,+13.30859E+00
-47.76000E+00,-2.36523E+00,+13.29883E+00
-47.74000E+00,-2.37500E+00,+13.29883E+00
-47.72000E+00,-2.38477E+00,+13.30859E+00
-47.70000E+00,-2.38477E+00,+13.29883E+00
-47.68000E+00,-2.39453E+00,+13.30859E+00
-47.66000E+00,-2.40430E+00,+13.29883E+00
-47.64000E+00,-2.40430E+00,+13.30859E+00
-47.62000E+00,-2.41406E+00,+13.30859E+00
-47.60000E+00,-2.42383E+00,+13.30859E+00
-47.58000E+00,-2.43359E+00,+13.30859E+00
-47.56000E+00,-2.43359E+00,+13.30859E+00
-47.54000E+00,-2.44336E+00,+13.30859E+00
-47.52000E+00,-2.45313E+00,+13.30859E+00
-47.50000E+00,-2.45313E+00,+13.30859E+00
-47.48000E+00,-2.46289E+00,+13.30859E+00
-47.46000E+00,-2.47266E+00,+13.30859E+00
-47.44000E+00,-2.48242E+00,+13.30859E+00
-47.42000E+00,-2.49219E+00,+13.30859E+00
-47.40000E+00,-2.49219E+00,+13.30859E+00
-47.38000E+00,-2.50195E+00,+13.30859E+00
-47.36000E+00,-2.51172E+00,+13.30859E+00
-47.34000E+00,-2.52148E+00,+13.30859E+00
-47.32000E+00,-2.52148E+00,+13.30859E+00
-47.30000E+00,-2.53125E+00,+13.30859E+00
-47.28000E+00,-2.54102E+00,+13.30859E+00
-47.26000E+00,-2.55078E+00,+13.30859E+00
-47.24000E+00,-2.55078E+00,+13.30859E+00
-47.22000E+00,-2.56055E+00,+13.30859E+00
-47.20000E+00,-2.57031E+00,+13.30859E+00
-47.18000E+00,-2.57031E+00,+13.30859E+00
-47.16000E+00,-2.58008E+00,+13.30859E+00
-47.14000E+00,-2.58984E+00,+13.30859E+00
-47.12000E+00,-2.58984E+00,+13.30859E+00
-47.10000E+00,-2.59961E+00,+13.30859E+00
-47.08000E+00,-2.60938E+00,+13.30859E+00
-47.06000E+00,-2.60938E+00,+13.30859E+00
-47.04000E+00,-2.61914E+00,+13.30859E+00
-47.02000E+00,-2.62891E+00,+13.30859E+00
-47.00000E+00,-2.63867E+00,+13.30859E+00
-46.98000E+00,-2.63867E+00,+13.30859E+00
-46.96000E+00,-2.64844E+00,+13.30859E+00
-46.94000E+00,-2.65820E+00,+13.30859E+00
-46.92000E+00,-2.66797E+00,+13.30859E+00
-46.90000E+00,-2.66797E+00,+13.30859E+00
-46.88000E+00,-2.67773E+00,+13.30859E+00
-46.86000E+00,-2.67773E+00,+13.30859E+00
-46.84000E+00,-2.68750E+00,+13.30859E+00
-46.82000E+00,-2.68750E+00,+13.30859E+00
-46.80000E+00,-2.69727E+00,+13.30859E+00
-46.78000E+00,-2.70703E+00,+13.30859E+00
-46.76000E+00,-2.70703E+00,+13.30859E+00
-46.74000E+00,-2.71680E+00,+13.30859E+00
-46.72000E+00,-2.71680E+00,+13.30859E+00
-46.70000E+00,-2.72656E+00,+13.30859E+00
-46.68000E+00,-2.73633E+00,+13.30859E+00
-46.66000E+00,-2.73633E+00,+13.30859E+00
-46.64000E+00,-2.74609E+00,+13.30859E+00
-46.62000E+00,-2.75586E+00,+13.30859E+00
-46.60000E+00,-2.75586E+00,+13.30859E+00
-46.58000E+00,-2.76563E+00,+13.30859E+00
-46.56000E+00,-2.77539E+00,+13.30859E+00
-46.54000E+00,-2.77539E+00,+13.30859E+00
-46.52000E+00,-2.78516E+00,+13.30859E+00
-46.50000E+00,-2.79492E+00,+13.30859E+00
-46.48000E+00,-2.79492E+00,+13.30859E+00
-46.46000E+00,-2.80469E+00,+13.30859E+00
-46.44000E+00,-2.81445E+00,+13.30859E+00
-46.42000E+00,-2.82422E+00,+13.30859E+00
-46.40000E+00,-2.82422E+00,+13.30859E+00
-46.38000E+00,-2.83398E+00,+13.30859E+00
-46.36000E+00,-2.84375E+00,+13.30859E+00
-46.34000E+00,-2.84375E+00,+13.30859E+00
-46.32000E+00,-2.85352E+00,+13.30859E+00
-46.30000E+00,-2.85352E+00,+13.30859E+00
-46.28000E+00,-2.86328E+00,+13.30859E+00
-46.26000E+00,-2.87305E+00,+13.30859E+00
-46.24000E+00,-2.88281E+00,+13.30859E+00
-46.22000E+00,-2.88281E+00,+13.30859E+00
-46.20000E+00,-2.89258E+00,+13.30859E+00
-46.18000E+00,-2.90234E+00,+13.30859E+00
-46.16000E+00,-2.91211E+00,+13.30859E+00
-46.14000E+00,-2.91211E+00,+13.30859E+00
-46.12000E+00,-2.92188E+00,+13.30859E+00
-46.10000E+00,-2.93164E+00,+13.30859E+00
-46.08000E+00,-2.94141E+00,+13.30859E+00
-46.06000E+00,-2.94141E+00,+13.30859E+00
-46.04000E+00,-2.95117E+00,+13.30859E+00
-46.02000E+00,-2.96094E+00,+13.30859E+00
-46.00000E+00,-2.96094E+00,+13.30859E+00
-45.98000E+00,-2.97070E+00,+13.30859E+00
-45.96000E+00,-2.98047E+00,+13.30859E+00
-45.94000E+00,-2.98047E+00,+13.30859E+00
-45.92000E+00,-2.99023E+00,+13.30859E+00
-45.90000E+00,-3.00000E+00,+13.30859E+00
-45.88000E+00,-3.00000E+00,+13.30859E+00
-45.86000E+00,-3.00977E+00,+13.29883E+00
-45.84000E+00,-3.01953E+00,+13.29883E+00
-45.82000E+00,-3.01953E+00,+13.29883E+00
-45.80000E+00,-3.02930E+00,+13.29883E+00
-45.78000E+00,-3.03906E+00,+13.30859E+00
-45.76000E+00,-3.03906E+00,+13.30859E+00
-45.74000E+00,-3.04883E+00,+13.30859E+00
-45.72000E+00,-3.05859E+00,+13.30859E+00
-45.70000E+00,-3.05859E+00,+13.30859E+00
-45.68000E+00,-3.06836E+00,+13.30859E+00
-45.66000E+00,-3.07813E+00,+13.30859E+00
-45.64000E+00,-3.07813E+00,+13.30859E+00
-45.62000E+00,-3.08789E+00,+13.30859E+00
-45.60000E+00,-3.09766E+00,+13.30859E+00
-45.58000E+00,-3.10742E+00,+13.30859E+00
-45.56000E+00,-3.10742E+00,+13.30859E+00
-45.54000E+00,-3.11719E+00,+13.30859E+00
-45.52000E+00,-3.12695E+00,+13.30859E+00
-45.50000E+00,-3.12695E+00,+13.30859E+00
-45.48000E+00,-3.13672E+00,+13.30859E+00
-45.46000E+00,-3.14648E+00,+13.30859E+00
-45.44000E+00,-3.14648E+00,+13.30859E+00
-45.42000E+00,-3.15625E+00,+13.30859E+00
-45.40000E+00,-3.16602E+00,+13.30859E+00
-45.38000E+00,-3.16602E+00,+13.30859E+00
-45.36000E+00,-3.17578E+00,+13.30859E+00
-45.34000E+00,-3.17578E+00,+13.30859E+00
-45.32000E+00,-3.18555E+00,+13.30859E+00
-45.30000E+00,-3.19531E+00,+13.30859E+00
-45.28000E+00,-3.19531E+00,+13.30859E+00
-45.26000E+00,-3.20508E+00,+13.30859E+00
-45.24000E+00,-3.21484E+00,+13.30859E+00
-45.22000E+00,-3.22461E+00,+13.29883E+00
-45.20000E+00,-3.22461E+00,+13.29883E+00
-45.18000E+00,-3.23438E+00,+13.29883E+00
-45.16000E+00,-3.24414E+00,+13.29883E+00
-45.14000E+00,-3.24414E+00,+13.30859E+00
-45.12000E+00,-3.25391E+00,+13.30859E+00
-45.10000E+00,-3.26367E+00,+13.30859E+00
-45.08000E+00,-3.26367E+00,+13.30859E+00
-45.06000E+00,-3.27344E+00,+13.30859E+00
-45.04000E+00,-3.28320E+00,+13.29883E+00
-45.02000E+00,-3.28320E+00,+13.30859E+00
-45.00000E+00,-3.29297E+00,+13.29883E+00
-44.98000E+00,-3.30273E+00,+13.30859E+00
-44.96000E+00,-3.30273E+00,+13.29883E+00
-44.94000E+00,-3.31250E+00,+13.30859E+00
-44.92000E+00,-3.31250E+00,+13.30859E+00
-44.90000E+00,-3.32227E+00,+13.30859E+00
-44.88000E+00,-3.33203E+00,+13.30859E+00
-44.86000E+00,-3.33203E+00,+13.29883E+00
-44.84000E+00,-3.34180E+00,+13.30859E+00
-44.82000E+00,-3.35156E+00,+13.30859E+00
-44.80000E+00,-3.35156E+00,+13.29883E+00
-44.78000E+00,-3.36133E+00,+13.29883E+00
-44.76000E+00,-3.36133E+00,+13.29883E+00
-44.74000E+00,-3.37109E+00,+13.30859E+00
-44.72000E+00,-3.38086E+00,+13.30859E+00
-44.70000E+00,-3.38086E+00,+13.30859E+00
-44.68000E+00,-3.39063E+00,+13.30859E+00
-44.66000E+00,-3.40039E+00,+13.29883E+00
-44.64000E+00,-3.40039E+00,+13.29883E+00
-44.62000E+00,-3.41016E+00,+13.29883E+00
-44.60000E+00,-3.41992E+00,+13.30859E+00
-44.58000E+00,-3.41992E+00,+13.29883E+00
-44.56000E+00,-3.42969E+00,+13.29883E+00
-44.54000E+00,-3.43945E+00,+13.30859E+00
-44.52000E+00,-3.43945E+00,+13.29883E+00
-44.50000E+00,-3.44922E+00,+13.29883E+00
-44.48000E+00,-3.45898E+00,+13.29883E+00
-44.46000E+00,-3.45898E+00,+13.29883E+00
-44.44000E+00,-3.46875E+00,+13.29883E+00
-44.42000E+00,-3.47852E+00,+13.29883E+00
-44.40000E+00,-3.47852E+00,+13.29883E+00
-44.38000E+00,-3.48828E+00,+13.29883E+00
-44.36000E+00,-3.49805E+00,+13.29883E+00
-44.34000E+00,-3.49805E+00,+13.29883E+00
-44.32000E+00,-3.50781E+00,+13.30859E+00
-44.30000E+00,-3.51758E+00,+13.29883E+00
-44.28000E+00,-3.51758E+00,+13.29883E+00
-44.26000E+00,-3.52734E+00,+13.29883E+00
-44.24000E+00,-3.53711E+00,+13.30859E+00
-44.22000E+00,-3.53711E+00,+13.30859E+00
-44.20000E+00,-3.54688E+00,+13.29883E+00
-44.18000E+00,-3.54688E+00,+13.30859E+00
-44.16000E+00,-3.55664E+00,+13.29883E+00
-44.14000E+00,-3.56641E+00,+13.30859E+00
-44.12000E+00,-3.56641E+00,+13.29883E+00
-44.10000E+00,-3.57617E+00,+13.30859E+00
-44.08000E+00,-3.58594E+00,+13.29883E+00
-44.06000E+00,-3.58594E+00,+13.29883E+00
-44.04000E+00,-3.59570E+00,+13.29883E+00
-44.02000E+00,-3.60547E+00,+13.29883E+00
-44.00000E+00,-3.61523E+00,+13.29883E+00
-43.98000E+00,-3.61523E+00,+13.29883E+00
-43.96000E+00,-3.62500E+00,+13.29883E+00
-43.94000E+00,-3.62500E+00,+13.29883E+00
-43.92000E+00,-3.63477E+00,+13.29883E+00
-43.90000E+00,-3.64453E+00,+13.29883E+00
-43.88000E+00,-3.64453E+00,+13.29883E+00
-43.86000E+00,-3.65430E+00,+13.29883E+00
-43.84000E+00,-3.66406E+00,+13.29883E+00
-43.82000E+00,-3.67383E+00,+13.29883E+00
-43.80000E+00,-3.67383E+00,+13.29883E+00
-43.78000E+00,-3.68359E+00,+13.29883E+00
-43.76000E+00,-3.69336E+00,+13.29883E+00
-43.74000E+00,-3.70313E+00,+13.29883E+00
-43.72000E+00,-3.70313E+00,+13.29883E+00
-43.70000E+00,-3.71289E+00,+13.29883E+00
-43.68000E+00,-3.72266E+00,+13.29883E+00
-43.66000E+00,-3.73242E+00,+13.29883E+00
-43.64000E+00,-3.73242E+00,+13.29883E+00
-43.62000E+00,-3.74219E+00,+13.29883E+00
-43.60000E+00,-3.75195E+00,+13.29883E+00
-43.58000E+00,-3.76172E+00,+13.29883E+00
-43.56000E+00,-3.76172E+00,+13.29883E+00
-43.54000E+00,-3.77148E+00,+13.29883E+00
-43.52000E+00,-3.78125E+00,+13.29883E+00
-43.50000E+00,-3.78125E+00,+13.29883E+00
-43.48000E+00,,
