1,4.03,0.194,0
5,4.03,0.194,2
10,4.03,0.194,2
15,4.03,0.197,4
20,4.03,0.2,4
25,4.03,0.205,6
30,4.03,0.211,6
35,4.03,0.219,6
40,4.03,0.227,6
45,4.03,0.234,6
47,4.03,0.237,6
49,4.03,0.242,6
50,4.03,0.244,6
52,4.03,0.248,6
54,4.03,0.25,6
55,4.03,0.252,5
56,4.03,0.255,5
57,4.03,0.255,4
58,4.03,0.256,4
59,4.03,0.259,3
60,4.03,0.261,3
62,3,0.195,3
65,3,0.197,3
70,3,0.203,2
75,3,0.208,0
80,2.02,0.141,-1
85,2.02,0.141,-2
90,2.02,0.144,-3
100,2.03,0.145,-5
110,1,0.072,-10
120,1,0.072,-15
150,1,0.069,-24
200,1.01,0.06,-35
250,1,0.052,-38
400,1.98,0.072,-48
450,1,0.033,-49
