x-axis,IN,OUT
-18.40000E+00,+3.67969E+00,-4.22070E+00
-18.35000E+00,+3.70898E+00,-4.25000E+00
-18.30000E+00,+3.72852E+00,-4.26953E+00
-18.25000E+00,+3.75781E+00,-4.29883E+00
-18.20000E+00,+3.77734E+00,-4.31836E+00
-18.15000E+00,+3.79687E+00,-4.34766E+00
-18.10000E+00,+3.82617E+00,-4.36719E+00
-18.05000E+00,+3.84570E+00,-4.39648E+00
-18.00000E+00,+3.87500E+00,-4.41602E+00
-17.95000E+00,+3.90430E+00,-4.44531E+00
-17.90000E+00,+3.92383E+00,-4.46484E+00
-17.85000E+00,+3.95312E+00,-4.48437E+00
-17.80000E+00,+3.97266E+00,-4.51367E+00
-17.75000E+00,+4.00195E+00,-4.54297E+00
-17.70000E+00,+4.02148E+00,-4.56250E+00
-17.65000E+00,+4.05078E+00,-4.59180E+00
-17.60000E+00,+4.07031E+00,-4.62109E+00
-17.55000E+00,+4.09961E+00,-4.64062E+00
-17.50000E+00,+4.11914E+00,-4.66992E+00
-17.45000E+00,+4.14844E+00,-4.69922E+00
-17.40000E+00,+4.17773E+00,-4.71875E+00
-17.35000E+00,+4.19727E+00,-4.74805E+00
-17.30000E+00,+4.22656E+00,-4.77734E+00
-17.25000E+00,+4.24609E+00,-4.79687E+00
-17.20000E+00,+4.27539E+00,-4.82617E+00
-17.15000E+00,+4.30469E+00,-4.85547E+00
-17.10000E+00,+4.33398E+00,-4.87500E+00
-17.05000E+00,+4.35352E+00,-4.90430E+00
-17.00000E+00,+4.38281E+00,-4.92383E+00
-16.95000E+00,+4.40234E+00,-4.94336E+00
-16.90000E+00,+4.43164E+00,-4.97266E+00
-16.85000E+00,+4.45117E+00,-4.99219E+00
-16.80000E+00,+4.48047E+00,-5.02148E+00
-16.75000E+00,+4.50000E+00,-5.04102E+00
-16.70000E+00,+4.52930E+00,-5.07031E+00
-16.65000E+00,+4.55859E+00,-5.08984E+00
-16.60000E+00,+4.57812E+00,-5.11914E+00
-16.55000E+00,+4.59766E+00,-5.13867E+00
-16.50000E+00,+4.62695E+00,-5.16797E+00
-16.45000E+00,+4.64648E+00,-5.19727E+00
-16.40000E+00,+4.66602E+00,-5.21680E+00
-16.35000E+00,+4.69531E+00,-5.23633E+00
-16.30000E+00,+4.71484E+00,-5.26562E+00
-16.25000E+00,+4.73437E+00,-5.29492E+00
-16.20000E+00,+4.76367E+00,-5.31445E+00
-16.15000E+00,+4.78320E+00,-5.33398E+00
-16.10000E+00,+4.81250E+00,-5.36328E+00
-16.05000E+00,+4.84180E+00,-5.38281E+00
-16.00000E+00,+4.86133E+00,-5.41211E+00
-15.95000E+00,+4.89062E+00,-5.44141E+00
-15.90000E+00,+4.91016E+00,-5.46094E+00
-15.85000E+00,+4.93945E+00,-5.49023E+00
-15.80000E+00,+4.95898E+00,-5.50977E+00
-15.75000E+00,+4.98828E+00,-5.53906E+00
-15.70000E+00,+5.00781E+00,-5.56836E+00
-15.65000E+00,+5.02734E+00,-5.58789E+00
-15.60000E+00,+5.05664E+00,-5.61719E+00
-15.55000E+00,+5.07617E+00,-5.63672E+00
-15.50000E+00,+5.10547E+00,-5.65625E+00
-15.45000E+00,+5.12500E+00,-5.68555E+00
-15.40000E+00,+5.15430E+00,-5.70508E+00
-15.35000E+00,+5.17383E+00,-5.73437E+00
-15.30000E+00,+5.20312E+00,-5.75391E+00
-15.25000E+00,+5.22266E+00,-5.78320E+00
-15.20000E+00,+5.25195E+00,-5.80273E+00
-15.15000E+00,+5.28125E+00,-5.83203E+00
-15.10000E+00,+5.30078E+00,-5.85156E+00
-15.05000E+00,+5.33008E+00,-5.88086E+00
-15.00000E+00,+5.34961E+00,-5.90039E+00
-14.95000E+00,+5.36914E+00,-5.92969E+00
-14.90000E+00,+5.39844E+00,-5.94922E+00
-14.85000E+00,+5.41797E+00,-5.97852E+00
-14.80000E+00,+5.43750E+00,-5.99805E+00
-14.75000E+00,+5.46680E+00,-6.02734E+00
-14.70000E+00,+5.48633E+00,-6.04687E+00
-14.65000E+00,+5.51562E+00,-6.07617E+00
-14.60000E+00,+5.53516E+00,-6.09570E+00
-14.55000E+00,+5.56445E+00,-6.12500E+00
-14.50000E+00,+5.58398E+00,-6.14453E+00
-14.45000E+00,+5.61328E+00,-6.17383E+00
-14.40000E+00,+5.64258E+00,-6.19336E+00
-14.35000E+00,+5.66211E+00,-6.22266E+00
-14.30000E+00,+5.69141E+00,-6.25195E+00
-14.25000E+00,+5.72070E+00,-6.27148E+00
-14.20000E+00,+5.74023E+00,-6.30078E+00
-14.15000E+00,+5.76953E+00,-6.32031E+00
-14.10000E+00,+5.78906E+00,-6.33984E+00
-14.05000E+00,+5.81836E+00,-6.36914E+00
-14.00000E+00,+5.83789E+00,-6.38867E+00
-13.95000E+00,+5.85742E+00,-6.41797E+00
-13.90000E+00,+5.87695E+00,-6.44727E+00
-13.85000E+00,+5.89648E+00,-6.46680E+00
-13.80000E+00,+5.92578E+00,-6.49609E+00
-13.75000E+00,+5.94531E+00,-6.52539E+00
-13.70000E+00,+5.97461E+00,-6.54492E+00
-13.65000E+00,+6.00391E+00,-6.56445E+00
-13.60000E+00,+6.02344E+00,-6.59375E+00
-13.55000E+00,+6.04297E+00,-6.61328E+00
-13.50000E+00,+6.07227E+00,-6.63281E+00
-13.45000E+00,+6.09180E+00,-6.65234E+00
-13.40000E+00,+6.12109E+00,-6.68164E+00
-13.35000E+00,+6.15039E+00,-6.70117E+00
-13.30000E+00,+6.16992E+00,-6.73047E+00
-13.25000E+00,+6.18945E+00,-6.75000E+00
-13.20000E+00,+6.21875E+00,-6.76953E+00
-13.15000E+00,+6.24805E+00,-6.78906E+00
-13.10000E+00,+6.26758E+00,-6.81836E+00
-13.05000E+00,+6.29687E+00,-6.83789E+00
-13.00000E+00,+6.31641E+00,-6.86719E+00
-12.95000E+00,+6.33594E+00,-6.88672E+00
-12.90000E+00,+6.35547E+00,-6.91602E+00
-12.85000E+00,+6.38477E+00,-6.93555E+00
-12.80000E+00,+6.40430E+00,-6.96484E+00
-12.75000E+00,+6.42383E+00,-6.99414E+00
-12.70000E+00,+6.45312E+00,-7.01367E+00
-12.65000E+00,+6.47266E+00,-7.04297E+00
-12.60000E+00,+6.49219E+00,-7.07227E+00
-12.55000E+00,+6.52148E+00,-7.09180E+00
-12.50000E+00,+6.54102E+00,-7.12109E+00
-12.45000E+00,+6.57031E+00,-7.15039E+00
-12.40000E+00,+6.58984E+00,-7.16992E+00
-12.35000E+00,+6.61914E+00,-7.19922E+00
-12.30000E+00,+6.63867E+00,-7.21875E+00
-12.25000E+00,+6.66797E+00,-7.23828E+00
-12.20000E+00,+6.68750E+00,-7.25781E+00
-12.15000E+00,+6.70703E+00,-7.28711E+00
-12.10000E+00,+6.73633E+00,-7.30664E+00
-12.05000E+00,+6.75586E+00,-7.32617E+00
-12.00000E+00,+6.76562E+00,-7.33594E+00
-11.95000E+00,+6.73633E+00,-7.30664E+00
-11.90000E+00,+6.71680E+00,-7.28711E+00
-11.85000E+00,+6.68750E+00,-7.26758E+00
-11.80000E+00,+6.66797E+00,-7.23828E+00
-11.75000E+00,+6.64844E+00,-7.21875E+00
-11.70000E+00,+6.61914E+00,-7.19922E+00
-11.65000E+00,+6.59961E+00,-7.17969E+00
-11.60000E+00,+6.57031E+00,-7.15039E+00
-11.55000E+00,+6.55078E+00,-7.13086E+00
-11.50000E+00,+6.52148E+00,-7.10156E+00
-11.45000E+00,+6.50195E+00,-7.07227E+00
-11.40000E+00,+6.48242E+00,-7.05273E+00
-11.35000E+00,+6.45313E+00,-7.02344E+00
-11.30000E+00,+6.43359E+00,-6.99414E+00
-11.25000E+00,+6.41406E+00,-6.97461E+00
-11.20000E+00,+6.38477E+00,-6.94531E+00
-11.15000E+00,+6.36523E+00,-6.91602E+00
-11.10000E+00,+6.34570E+00,-6.88672E+00
-11.05000E+00,+6.32617E+00,-6.86719E+00
-11.00000E+00,+6.29688E+00,-6.83789E+00
-10.95000E+00,+6.27734E+00,-6.81836E+00
-10.90000E+00,+6.24805E+00,-6.79883E+00
-10.85000E+00,+6.22852E+00,-6.77930E+00
-10.80000E+00,+6.19922E+00,-6.75000E+00
-10.75000E+00,+6.17969E+00,-6.73047E+00
-10.70000E+00,+6.15039E+00,-6.71094E+00
-10.65000E+00,+6.13086E+00,-6.68164E+00
-10.60000E+00,+6.10156E+00,-6.66211E+00
-10.55000E+00,+6.07227E+00,-6.64258E+00
-10.50000E+00,+6.05273E+00,-6.61328E+00
-10.45000E+00,+6.02344E+00,-6.59375E+00
-10.40000E+00,+6.00391E+00,-6.57422E+00
-10.35000E+00,+5.98438E+00,-6.55469E+00
-10.30000E+00,+5.95508E+00,-6.52539E+00
-10.25000E+00,+5.93555E+00,-6.50586E+00
-10.20000E+00,+5.90625E+00,-6.47656E+00
-10.15000E+00,+5.88672E+00,-6.44727E+00
-10.10000E+00,+5.86719E+00,-6.41797E+00
-10.05000E+00,+5.83789E+00,-6.39844E+00
-10.00000E+00,+5.81836E+00,-6.36914E+00
-9.95000E+00,+5.78906E+00,-6.34961E+00
-9.90000E+00,+5.76953E+00,-6.33008E+00
-9.85000E+00,+5.74023E+00,-6.30078E+00
-9.80000E+00,+5.72070E+00,-6.28125E+00
-9.75000E+00,+5.69141E+00,-6.26172E+00
-9.70000E+00,+5.66211E+00,-6.23242E+00
-9.65000E+00,+5.64258E+00,-6.20313E+00
-9.60000E+00,+5.61328E+00,-6.18359E+00
-9.55000E+00,+5.59375E+00,-6.15430E+00
-9.50000E+00,+5.56445E+00,-6.12500E+00
-9.45000E+00,+5.54492E+00,-6.10547E+00
-9.40000E+00,+5.51563E+00,-6.07617E+00
-9.35000E+00,+5.49609E+00,-6.05664E+00
-9.30000E+00,+5.47656E+00,-6.02734E+00
-9.25000E+00,+5.44727E+00,-6.00781E+00
-9.20000E+00,+5.41797E+00,-5.97852E+00
-9.15000E+00,+5.39844E+00,-5.95898E+00
-9.10000E+00,+5.36914E+00,-5.92969E+00
-9.05000E+00,+5.34961E+00,-5.91016E+00
-9.00000E+00,+5.33008E+00,-5.88086E+00
-8.95000E+00,+5.30078E+00,-5.85156E+00
-8.90000E+00,+5.28125E+00,-5.83203E+00
-8.85000E+00,+5.25195E+00,-5.81250E+00
-8.80000E+00,+5.23242E+00,-5.78320E+00
-8.75000E+00,+5.20313E+00,-5.76367E+00
-8.70000E+00,+5.17383E+00,-5.73438E+00
-8.65000E+00,+5.15430E+00,-5.71484E+00
-8.60000E+00,+5.12500E+00,-5.68555E+00
-8.55000E+00,+5.10547E+00,-5.66602E+00
-8.50000E+00,+5.07617E+00,-5.64648E+00
-8.45000E+00,+5.05664E+00,-5.61719E+00
-8.40000E+00,+5.03711E+00,-5.58789E+00
-8.35000E+00,+5.00781E+00,-5.56836E+00
-8.30000E+00,+4.98828E+00,-5.54883E+00
-8.25000E+00,+4.96875E+00,-5.51953E+00
-8.20000E+00,+4.93945E+00,-5.49023E+00
-8.15000E+00,+4.91992E+00,-5.47070E+00
-8.10000E+00,+4.89063E+00,-5.44141E+00
-8.05000E+00,+4.86133E+00,-5.42188E+00
-8.00000E+00,+4.84180E+00,-5.39258E+00
-7.95000E+00,+4.81250E+00,-5.37305E+00
-7.90000E+00,+4.79297E+00,-5.34375E+00
-7.85000E+00,+4.76367E+00,-5.32422E+00
-7.80000E+00,+4.74414E+00,-5.29492E+00
-7.75000E+00,+4.72461E+00,-5.27539E+00
-7.70000E+00,+4.69531E+00,-5.24609E+00
-7.65000E+00,+4.67578E+00,-5.22656E+00
-7.60000E+00,+4.64648E+00,-5.19727E+00
-7.55000E+00,+4.62695E+00,-5.17773E+00
-7.50000E+00,+4.60742E+00,-5.14844E+00
-7.45000E+00,+4.57813E+00,-5.12891E+00
-7.40000E+00,+4.55859E+00,-5.09961E+00
-7.35000E+00,+4.52930E+00,-5.08008E+00
-7.30000E+00,+4.50977E+00,-5.05078E+00
-7.25000E+00,+4.48047E+00,-5.02148E+00
-7.20000E+00,+4.46094E+00,-5.00195E+00
-7.15000E+00,+4.43164E+00,-4.97266E+00
-7.10000E+00,+4.41211E+00,-4.95313E+00
-7.05000E+00,+4.38281E+00,-4.93359E+00
-7.00000E+00,+4.35352E+00,-4.90430E+00
-6.95000E+00,+4.33398E+00,-4.88477E+00
-6.90000E+00,+4.30469E+00,-4.85547E+00
-6.85000E+00,+4.28516E+00,-4.83594E+00
-6.80000E+00,+4.25586E+00,-4.80664E+00
-6.75000E+00,+4.22656E+00,-4.77734E+00
-6.70000E+00,+4.19727E+00,-4.75781E+00
-6.65000E+00,+4.17773E+00,-4.72852E+00
-6.60000E+00,+4.14844E+00,-4.69922E+00
-6.55000E+00,+4.12891E+00,-4.67969E+00
-6.50000E+00,+4.09961E+00,-4.65039E+00
-6.45000E+00,+4.08008E+00,-4.62109E+00
-6.40000E+00,+4.05078E+00,-4.59180E+00
-6.35000E+00,+4.02148E+00,-4.57227E+00
-6.30000E+00,+4.00195E+00,-4.54297E+00
-6.25000E+00,+3.98242E+00,-4.52344E+00
-6.20000E+00,+3.95313E+00,-4.49414E+00
-6.15000E+00,+3.93359E+00,-4.47461E+00
-6.10000E+00,+3.90430E+00,-4.44531E+00
-6.05000E+00,+3.87500E+00,-4.42578E+00
-6.00000E+00,+3.85547E+00,-4.39648E+00
-5.95000E+00,+3.82617E+00,-4.37695E+00
-5.90000E+00,+3.80664E+00,-4.34766E+00
-5.85000E+00,+3.78711E+00,-4.32813E+00
-5.80000E+00,+3.75781E+00,-4.29883E+00
-5.75000E+00,+3.73828E+00,-4.27930E+00
-5.70000E+00,+3.70898E+00,-4.25000E+00
-5.65000E+00,+3.68945E+00,-4.23047E+00
-5.60000E+00,+3.66016E+00,-4.21094E+00
-5.55000E+00,+3.64063E+00,-4.18164E+00
-5.50000E+00,+3.61133E+00,-4.16211E+00
-5.45000E+00,+3.59180E+00,-4.13281E+00
-5.40000E+00,+3.56250E+00,-4.11328E+00
-5.35000E+00,+3.54297E+00,-4.08398E+00
-5.30000E+00,+3.51367E+00,-4.06445E+00
-5.25000E+00,+3.49414E+00,-4.03516E+00
-5.20000E+00,+3.46484E+00,-4.01563E+00
-5.15000E+00,+3.43555E+00,-3.98633E+00
-5.10000E+00,+3.41602E+00,-3.96680E+00
-5.05000E+00,+3.38672E+00,-3.93750E+00
-5.00000E+00,+3.35742E+00,-3.91797E+00
-4.95000E+00,+3.32813E+00,-3.88867E+00
-4.90000E+00,+3.30859E+00,-3.85938E+00
-4.85000E+00,+3.27930E+00,-3.83984E+00
-4.80000E+00,+3.25000E+00,-3.81055E+00
-4.75000E+00,+3.23047E+00,-3.79102E+00
-4.70000E+00,+3.20117E+00,-3.76172E+00
-4.65000E+00,+3.18164E+00,-3.74219E+00
-4.60000E+00,+3.15234E+00,-3.71289E+00
-4.55000E+00,+3.13281E+00,-3.69336E+00
-4.50000E+00,+3.10352E+00,-3.66406E+00
-4.45000E+00,+3.07422E+00,-3.64453E+00
-4.40000E+00,+3.05469E+00,-3.61523E+00
-4.35000E+00,+3.02539E+00,-3.59570E+00
-4.30000E+00,+3.00586E+00,-3.57617E+00
-4.25000E+00,+2.97656E+00,-3.54688E+00
-4.20000E+00,+2.94727E+00,-3.51758E+00
-4.15000E+00,+2.92773E+00,-3.48828E+00
-4.10000E+00,+2.89844E+00,-3.46875E+00
-4.05000E+00,+2.87891E+00,-3.43945E+00
-4.00000E+00,+2.85938E+00,-3.41016E+00
-3.95000E+00,+2.83008E+00,-3.38086E+00
-3.90000E+00,+2.81055E+00,-3.36133E+00
-3.85000E+00,+2.78125E+00,-3.33203E+00
-3.80000E+00,+2.76172E+00,-3.31250E+00
-3.75000E+00,+2.73242E+00,-3.28320E+00
-3.70000E+00,+2.70313E+00,-3.26367E+00
-3.65000E+00,+2.68359E+00,-3.24414E+00
-3.60000E+00,+2.65430E+00,-3.21484E+00
-3.55000E+00,+2.63477E+00,-3.19531E+00
-3.50000E+00,+2.61523E+00,-3.17578E+00
-3.45000E+00,+2.58594E+00,-3.15625E+00
-3.40000E+00,+2.56641E+00,-3.13672E+00
-3.35000E+00,+2.54688E+00,-3.11719E+00
-3.30000E+00,+2.51758E+00,-3.08789E+00
-3.25000E+00,+2.49805E+00,-3.06836E+00
-3.20000E+00,+2.46875E+00,-3.03906E+00
-3.15000E+00,+2.43945E+00,-3.01953E+00
-3.10000E+00,+2.41992E+00,-3.00000E+00
-3.05000E+00,+2.39063E+00,-2.98047E+00
-3.00000E+00,+2.37109E+00,-2.96094E+00
-2.95000E+00,+2.34180E+00,-2.93164E+00
-2.90000E+00,+2.32227E+00,-2.91211E+00
-2.85000E+00,+2.29297E+00,-2.89258E+00
-2.80000E+00,+2.27344E+00,-2.86328E+00
-2.75000E+00,+2.24414E+00,-2.84375E+00
-2.70000E+00,+2.21484E+00,-2.82422E+00
-2.65000E+00,+2.19531E+00,-2.79492E+00
-2.60000E+00,+2.16602E+00,-2.77539E+00
-2.55000E+00,+2.14648E+00,-2.75586E+00
-2.50000E+00,+2.11719E+00,-2.72656E+00
-2.45000E+00,+2.09766E+00,-2.69727E+00
-2.40000E+00,+2.06836E+00,-2.67773E+00
-2.35000E+00,+2.04883E+00,-2.64844E+00
-2.30000E+00,+2.01953E+00,-2.62891E+00
-2.25000E+00,+2.00000E+00,-2.59961E+00
-2.20000E+00,+1.97070E+00,-2.58008E+00
-2.15000E+00,+1.95117E+00,-2.56055E+00
-2.10000E+00,+1.92188E+00,-2.53125E+00
-2.05000E+00,+1.90234E+00,-2.50195E+00
-2.00000E+00,+1.87305E+00,-2.48242E+00
-1.95000E+00,+1.85352E+00,-2.45313E+00
-1.90000E+00,+1.82422E+00,-2.42383E+00
-1.85000E+00,+1.80469E+00,-2.40430E+00
-1.80000E+00,+1.77539E+00,-2.37500E+00
-1.75000E+00,+1.75586E+00,-2.35547E+00
-1.70000E+00,+1.72656E+00,-2.32617E+00
-1.65000E+00,+1.70703E+00,-2.29688E+00
-1.60000E+00,+1.68750E+00,-2.27734E+00
-1.55000E+00,+1.65820E+00,-2.24805E+00
-1.50000E+00,+1.62891E+00,-2.21875E+00
-1.45000E+00,+1.60938E+00,-2.19922E+00
-1.40000E+00,+1.58008E+00,-2.16992E+00
-1.35000E+00,+1.56055E+00,-2.15039E+00
-1.30000E+00,+1.53125E+00,-2.12109E+00
-1.25000E+00,+1.51172E+00,-2.10156E+00
-1.20000E+00,+1.49219E+00,-2.07227E+00
-1.15000E+00,+1.47266E+00,-2.05273E+00
-1.10000E+00,+1.44336E+00,-2.02344E+00
-1.05000E+00,+1.42383E+00,-2.00391E+00
-1.00000E+00,+1.40430E+00,-1.97461E+00
-950.00E-03,+1.37500E+00,-1.94531E+00
-900.00E-03,+1.35547E+00,-1.92578E+00
-850.00E-03,+1.32617E+00,-1.90625E+00
-800.00E-03,+1.30664E+00,-1.88672E+00
-750.00E-03,+1.28711E+00,-1.85742E+00
-700.00E-03,+1.26758E+00,-1.83789E+00
-650.00E-03,+1.23828E+00,-1.81836E+00
-600.00E-03,+1.21875E+00,-1.79883E+00
-550.00E-03,+1.19922E+00,-1.76953E+00
-500.00E-03,+1.17969E+00,-1.75000E+00
-450.00E-03,+1.15039E+00,-1.73047E+00
-400.00E-03,+1.13086E+00,-1.71094E+00
-350.00E-03,+1.10156E+00,-1.68164E+00
-300.00E-03,+1.08203E+00,-1.66211E+00
-250.00E-03,+1.05273E+00,-1.63281E+00
-200.00E-03,+1.03320E+00,-1.61328E+00
-150.00E-03,+1.01367E+00,-1.58398E+00
-100.00E-03,+984.38E-03,-1.56445E+00
-50.00E-03,+955.08E-03,-1.53516E+00
-0.0E+00,+935.55E-03,-1.50586E+00
+50.00E-03,+906.25E-03,-1.48633E+00
+100.00E-03,+886.72E-03,-1.45703E+00
+150.00E-03,+857.42E-03,-1.42773E+00
+200.00E-03,+828.13E-03,-1.40820E+00
+250.00E-03,+808.59E-03,-1.37891E+00
+300.00E-03,+779.30E-03,-1.35938E+00
+350.00E-03,+759.77E-03,-1.33008E+00
+400.00E-03,+730.47E-03,-1.30078E+00
+450.00E-03,+710.94E-03,-1.28125E+00
+500.00E-03,+681.64E-03,-1.25195E+00
+550.00E-03,+662.11E-03,-1.22266E+00
+600.00E-03,+632.81E-03,-1.20313E+00
+650.00E-03,+613.28E-03,-1.17383E+00
+700.00E-03,+583.98E-03,-1.14453E+00
+750.00E-03,+564.45E-03,-1.12500E+00
+800.00E-03,+535.16E-03,-1.09570E+00
+850.00E-03,+515.63E-03,-1.07617E+00
+900.00E-03,+496.09E-03,-1.04688E+00
+950.00E-03,+466.80E-03,-1.02734E+00
+1.00000E+00,+447.27E-03,-998.05E-03
+1.05000E+00,+417.97E-03,-968.75E-03
+1.10000E+00,+398.44E-03,-949.22E-03
+1.15000E+00,+369.14E-03,-919.92E-03
+1.20000E+00,+349.61E-03,-900.39E-03
+1.25000E+00,+320.31E-03,-871.09E-03
+1.30000E+00,+300.78E-03,-851.56E-03
+1.35000E+00,+271.48E-03,-822.27E-03
+1.40000E+00,+242.19E-03,-792.97E-03
+1.45000E+00,+212.89E-03,-773.44E-03
+1.50000E+00,+193.36E-03,-753.91E-03
+1.55000E+00,+164.06E-03,-724.61E-03
+1.60000E+00,+144.53E-03,-705.08E-03
+1.65000E+00,+115.23E-03,-685.55E-03
+1.70000E+00,+85.94E-03,-656.25E-03
+1.75000E+00,+66.41E-03,-636.72E-03
+1.80000E+00,+37.11E-03,-607.42E-03
+1.85000E+00,+17.58E-03,-587.89E-03
+1.90000E+00,-11.72E-03,-558.59E-03
+1.95000E+00,-31.25E-03,-539.06E-03
+2.00000E+00,-50.78E-03,-519.53E-03
+2.05000E+00,-70.31E-03,-490.23E-03
+2.10000E+00,-99.61E-03,-470.70E-03
+2.15000E+00,-128.91E-03,-451.17E-03
+2.20000E+00,-148.44E-03,-431.64E-03
+2.25000E+00,-177.73E-03,-402.34E-03
+2.30000E+00,-197.27E-03,-382.81E-03
+2.35000E+00,-226.56E-03,-363.28E-03
+2.40000E+00,-255.86E-03,-333.98E-03
+2.45000E+00,-275.39E-03,-314.45E-03
+2.50000E+00,-304.69E-03,-285.16E-03
+2.55000E+00,-324.22E-03,-265.63E-03
+2.60000E+00,-353.52E-03,-236.33E-03
+2.65000E+00,-382.81E-03,-216.80E-03
+2.70000E+00,-412.11E-03,-187.50E-03
+2.75000E+00,-431.64E-03,-167.97E-03
+2.80000E+00,-460.94E-03,-138.67E-03
+2.85000E+00,-490.23E-03,-119.14E-03
+2.90000E+00,-509.77E-03,-89.84E-03
+2.95000E+00,-539.06E-03,-70.31E-03
+3.00000E+00,-558.59E-03,-50.78E-03
+3.05000E+00,-578.12E-03,-31.25E-03
+3.10000E+00,-607.42E-03,-11.72E-03
+3.15000E+00,-626.95E-03,+17.58E-03
+3.20000E+00,-656.25E-03,+37.11E-03
+3.25000E+00,-675.78E-03,+66.41E-03
+3.30000E+00,-695.31E-03,+95.70E-03
+3.35000E+00,-724.61E-03,+115.23E-03
+3.40000E+00,-744.14E-03,+144.53E-03
+3.45000E+00,-763.67E-03,+173.83E-03
+3.50000E+00,-792.97E-03,+193.36E-03
+3.55000E+00,-822.27E-03,+222.66E-03
+3.60000E+00,-841.80E-03,+242.19E-03
+3.65000E+00,-871.09E-03,+271.48E-03
+3.70000E+00,-900.39E-03,+291.02E-03
+3.75000E+00,-919.92E-03,+310.55E-03
+3.80000E+00,-939.45E-03,+330.08E-03
+3.85000E+00,-968.75E-03,+349.61E-03
+3.90000E+00,-988.28E-03,+369.14E-03
+3.95000E+00,-1.01758E+00,+388.67E-03
+4.00000E+00,-1.03711E+00,+417.97E-03
+4.05000E+00,-1.05664E+00,+437.50E-03
+4.10000E+00,-1.08594E+00,+457.03E-03
+4.15000E+00,-1.10547E+00,+476.56E-03
+4.20000E+00,-1.12500E+00,+505.86E-03
+4.25000E+00,-1.15430E+00,+525.39E-03
+4.30000E+00,-1.17383E+00,+544.92E-03
+4.35000E+00,-1.19336E+00,+564.45E-03
+4.40000E+00,-1.21289E+00,+583.98E-03
+4.45000E+00,-1.24219E+00,+603.52E-03
+4.50000E+00,-1.26172E+00,+632.81E-03
+4.55000E+00,-1.28125E+00,+652.34E-03
+4.60000E+00,-1.31055E+00,+671.87E-03
+4.65000E+00,-1.33008E+00,+691.41E-03
+4.70000E+00,-1.35937E+00,+710.94E-03
+4.75000E+00,-1.37891E+00,+740.23E-03
+4.80000E+00,-1.39844E+00,+759.77E-03
+4.85000E+00,-1.42773E+00,+779.30E-03
+4.90000E+00,-1.44727E+00,+798.83E-03
+4.95000E+00,-1.47656E+00,+828.12E-03
+5.00000E+00,-1.49609E+00,+847.66E-03
+5.05000E+00,-1.51562E+00,+876.95E-03
+5.10000E+00,-1.54492E+00,+896.48E-03
+5.15000E+00,-1.56445E+00,+925.78E-03
+5.20000E+00,-1.58398E+00,+945.31E-03
+5.25000E+00,-1.60352E+00,+974.61E-03
+5.30000E+00,-1.63281E+00,+994.14E-03
+5.35000E+00,,
+5.40000E+00,,
