130,0.303,0.218,-6
200,0.101,0.073,-15
300,0.103,0.075,-25
400,0.103,0.075,-29
500,0.099,0.073,-35
600,0.099,0.073,-44
700,0.098,0.071,-52
800,0.103,0.072,-61
900,0.103,0.071,-70
1000,0.102,0.067,-80
1200,0.102,0.06,-99
1400,0.104,0.054,-114
1600,0.103,0.045,-128
2000,0.103,0.032,-151
3000,0.2,0.026,-170
