0.1,20.2,1.41,272
1,20.3,12.9,269
2,6.50E+00,6.5,269
5,1.05E+00,3.28,270
10,3.04,19.8,269
20,1.05,13,268
50,0.625,18.1,262
70,3.56E-01,1.78E+01,263
100,1.79E-01,17.9,261
120,0.078,9.06,94
200,8.50E-02,6.85,87
500,1.35E-01,2.88,73
